filename,path,label,x1,y1,x2,y2
104_56.png,dataset/waldo/104_56.png,1,180.0,2.0,221.0,43.0
104_57.png,dataset/waldo/104_57.png,1,6.0,57.0,43.0,94.0
104_58.png,dataset/waldo/104_58.png,1,20.0,182.0,47.0,214.0
104_59.png,dataset/waldo/104_59.png,1,3.0,121.0,32.0,196.0
104_6.png,dataset/waldo/104_6.png,1,18.0,173.0,46.0,201.0
104_60.png,dataset/waldo/104_60.png,1,102.0,71.0,153.0,129.0
104_61.png,dataset/waldo/104_61.png,1,17.0,117.0,63.0,164.0
104_62.png,dataset/waldo/104_62.png,1,164.0,83.0,214.0,185.0
104_7.png,dataset/waldo/104_7.png,1,114.0,156.0,163.0,206.0
104_8.png,dataset/waldo/104_8.png,1,122.0,136.0,154.0,174.0
104_9.png,dataset/waldo/104_9.png,1,120.0,92.0,161.0,140.0
105_0.png,dataset/waldo/105_0.png,1,181.0,117.0,212.0,197.0
105_1.png,dataset/waldo/105_1.png,1,149.0,56.0,210.0,117.0
105_10.png,dataset/waldo/105_10.png,1,139.0,130.0,172.0,164.0
105_11.png,dataset/waldo/105_11.png,1,59.0,115.0,92.0,148.0
105_12.png,dataset/waldo/105_12.png,1,109.0,89.0,144.0,158.0
105_13.png,dataset/waldo/105_13.png,1,39.0,88.0,80.0,169.0
105_14.png,dataset/waldo/105_14.png,1,77.0,7.0,113.0,42.0
105_15.png,dataset/waldo/105_15.png,1,93.0,50.0,155.0,121.0
105_16.png,dataset/waldo/105_16.png,1,6.0,48.0,48.0,131.0
105_17.png,dataset/waldo/105_17.png,1,156.0,182.0,173.0,217.0
105_18.png,dataset/waldo/105_18.png,1,108.0,57.0,180.0,140.0
105_19.png,dataset/waldo/105_19.png,1,37.0,8.0,121.0,104.0
105_2.png,dataset/waldo/105_2.png,1,165.0,45.0,219.0,109.0
105_20.png,dataset/waldo/105_20.png,1,75.0,97.0,120.0,188.0
105_21.png,dataset/waldo/105_21.png,1,95.0,125.0,116.0,168.0
105_22.png,dataset/waldo/105_22.png,1,63.0,58.0,101.0,155.0
105_23.png,dataset/waldo/105_23.png,1,46.0,111.0,74.0,166.0
105_24.png,dataset/waldo/105_24.png,1,36.0,159.0,65.0,217.0
105_25.png,dataset/waldo/105_25.png,1,49.0,168.0,69.0,208.0
105_26.png,dataset/waldo/105_26.png,1,31.0,100.0,84.0,162.0
105_27.png,dataset/waldo/105_27.png,1,90.0,87.0,160.0,169.0
105_28.png,dataset/waldo/105_28.png,1,145.0,132.0,176.0,194.0
105_29.png,dataset/waldo/105_29.png,1,21.0,110.0,62.0,157.0
105_3.png,dataset/waldo/105_3.png,1,66.0,5.0,94.0,38.0
105_30.png,dataset/waldo/105_30.png,1,115.0,0.0,158.0,85.0
105_31.png,dataset/waldo/105_31.png,1,71.0,75.0,156.0,160.0
105_32.png,dataset/waldo/105_32.png,1,113.0,26.0,145.0,58.0
105_33.png,dataset/waldo/105_33.png,1,83.0,103.0,108.0,154.0
105_34.png,dataset/waldo/105_34.png,1,76.0,82.0,139.0,145.0
105_35.png,dataset/waldo/105_35.png,1,110.0,67.0,154.0,111.0
105_36.png,dataset/waldo/105_36.png,1,26.0,127.0,72.0,173.0
105_37.png,dataset/waldo/105_37.png,1,86.0,42.0,119.0,128.0
105_38.png,dataset/waldo/105_38.png,1,49.0,86.0,79.0,121.0
105_39.png,dataset/waldo/105_39.png,1,74.0,58.0,107.0,125.0
105_4.png,dataset/waldo/105_4.png,1,87.0,103.0,181.0,211.0
105_40.png,dataset/waldo/105_40.png,1,49.0,133.0,92.0,184.0
105_41.png,dataset/waldo/105_41.png,1,96.0,51.0,155.0,111.0
105_42.png,dataset/waldo/105_42.png,1,161.0,0.0,200.0,39.0
105_43.png,dataset/waldo/105_43.png,1,92.0,83.0,134.0,125.0
105_44.png,dataset/waldo/105_44.png,1,117.0,87.0,168.0,130.0
105_45.png,dataset/waldo/105_45.png,1,155.0,28.0,192.0,65.0
105_46.png,dataset/waldo/105_46.png,1,95.0,5.0,125.0,40.0
105_47.png,dataset/waldo/105_47.png,1,7.0,2.0,48.0,50.0
105_48.png,dataset/waldo/105_48.png,1,113.0,40.0,160.0,132.0
105_49.png,dataset/waldo/105_49.png,1,105.0,106.0,156.0,164.0
105_5.png,dataset/waldo/105_5.png,1,136.0,118.0,220.0,217.0
105_50.png,dataset/waldo/105_50.png,1,105.0,107.0,177.0,189.0
105_51.png,dataset/waldo/105_51.png,1,46.0,87.0,89.0,174.0
105_52.png,dataset/waldo/105_52.png,1,125.0,24.0,171.0,47.0
105_53.png,dataset/waldo/105_53.png,1,19.0,48.0,56.0,85.0
105_54.png,dataset/waldo/105_54.png,1,46.0,146.0,65.0,194.0
105_55.png,dataset/waldo/105_55.png,1,30.0,19.0,105.0,95.0
105_56.png,dataset/waldo/105_56.png,1,112.0,2.0,160.0,59.0
105_57.png,dataset/waldo/105_57.png,1,67.0,52.0,91.0,100.0
105_58.png,dataset/waldo/105_58.png,1,113.0,90.0,156.0,141.0
105_59.png,dataset/waldo/105_59.png,1,50.0,90.0,113.0,153.0
105_6.png,dataset/waldo/105_6.png,1,180.0,8.0,213.0,41.0
105_60.png,dataset/waldo/105_60.png,1,82.0,125.0,122.0,204.0
105_61.png,dataset/waldo/105_61.png,1,115.0,78.0,153.0,123.0
105_62.png,dataset/waldo/105_62.png,1,116.0,96.0,152.0,138.0
105_7.png,dataset/waldo/105_7.png,1,67.0,159.0,93.0,190.0
105_8.png,dataset/waldo/105_8.png,1,55.0,9.0,82.0,62.0
105_9.png,dataset/waldo/105_9.png,1,4.0,92.0,39.0,182.0
106_0.png,dataset/waldo/106_0.png,1,121.0,100.0,152.0,163.0
106_1.png,dataset/waldo/106_1.png,1,127.0,17.0,183.0,127.0
106_10.png,dataset/waldo/106_10.png,1,64.0,177.0,93.0,206.0
106_11.png,dataset/waldo/106_11.png,1,77.0,52.0,152.0,141.0
106_12.png,dataset/waldo/106_12.png,1,30.0,9.0,48.0,46.0
106_13.png,dataset/waldo/106_13.png,1,162.0,48.0,194.0,81.0
106_14.png,dataset/waldo/106_14.png,1,78.0,15.0,140.0,77.0
106_15.png,dataset/waldo/106_15.png,1,51.0,105.0,81.0,181.0
106_16.png,dataset/waldo/106_16.png,1,60.0,42.0,99.0,142.0
106_17.png,dataset/waldo/106_17.png,1,115.0,19.0,191.0,96.0
106_18.png,dataset/waldo/106_18.png,1,84.0,9.0,137.0,113.0
106_19.png,dataset/waldo/106_19.png,1,23.0,35.0,55.0,100.0
106_2.png,dataset/waldo/106_2.png,1,88.0,123.0,122.0,162.0
106_20.png,dataset/waldo/106_20.png,1,111.0,176.0,141.0,206.0
106_21.png,dataset/waldo/106_21.png,1,100.0,22.0,133.0,55.0
106_22.png,dataset/waldo/106_22.png,1,94.0,30.0,137.0,79.0
106_23.png,dataset/waldo/106_23.png,1,79.0,117.0,132.0,178.0
106_24.png,dataset/waldo/106_24.png,1,22.0,24.0,48.0,90.0
106_25.png,dataset/waldo/106_25.png,1,42.0,16.0,60.0,63.0
106_26.png,dataset/waldo/106_26.png,1,36.0,38.0,100.0,113.0
106_27.png,dataset/waldo/106_27.png,1,48.0,80.0,67.0,118.0
106_28.png,dataset/waldo/106_28.png,1,48.0,124.0,80.0,157.0
106_29.png,dataset/waldo/106_29.png,1,56.0,115.0,131.0,201.0
106_3.png,dataset/waldo/106_3.png,1,157.0,95.0,184.0,127.0
106_30.png,dataset/waldo/106_30.png,1,85.0,35.0,120.0,124.0
106_31.png,dataset/waldo/106_31.png,1,10.0,1.0,51.0,21.0
106_32.png,dataset/waldo/106_32.png,1,71.0,148.0,116.0,193.0
106_33.png,dataset/waldo/106_33.png,1,71.0,65.0,92.0,107.0
106_34.png,dataset/waldo/106_34.png,1,8.0,79.0,57.0,128.0
106_35.png,dataset/waldo/106_35.png,1,18.0,47.0,91.0,120.0
106_36.png,dataset/waldo/106_36.png,1,9.0,80.0,46.0,117.0
106_37.png,dataset/waldo/106_37.png,1,39.0,116.0,103.0,181.0
106_38.png,dataset/waldo/106_38.png,1,110.0,60.0,143.0,128.0
106_39.png,dataset/waldo/106_39.png,1,1.0,106.0,29.0,162.0
106_4.png,dataset/waldo/106_4.png,1,96.0,112.0,136.0,215.0
106_40.png,dataset/waldo/106_40.png,1,72.0,81.0,101.0,115.0
106_41.png,dataset/waldo/106_41.png,1,128.0,2.0,158.0,32.0
106_42.png,dataset/waldo/106_42.png,1,136.0,100.0,165.0,129.0
106_43.png,dataset/waldo/106_43.png,1,10.0,150.0,58.0,198.0
106_44.png,dataset/waldo/106_44.png,1,90.0,137.0,150.0,196.0
106_45.png,dataset/waldo/106_45.png,1,63.0,26.0,89.0,79.0
106_46.png,dataset/waldo/106_46.png,1,163.0,48.0,199.0,84.0
106_47.png,dataset/waldo/106_47.png,1,55.0,57.0,100.0,109.0
106_48.png,dataset/waldo/106_48.png,1,4.0,47.0,55.0,105.0
106_49.png,dataset/waldo/106_49.png,1,69.0,8.0,96.0,61.0
106_5.png,dataset/waldo/106_5.png,1,55.0,18.0,126.0,102.0
106_50.png,dataset/waldo/106_50.png,1,44.0,48.0,97.0,152.0
106_51.png,dataset/waldo/106_51.png,1,94.0,143.0,172.0,211.0
106_52.png,dataset/waldo/106_52.png,1,147.0,127.0,190.0,170.0
106_53.png,dataset/waldo/106_53.png,1,97.0,17.0,130.0,84.0
106_54.png,dataset/waldo/106_54.png,1,118.0,103.0,182.0,176.0
106_55.png,dataset/waldo/106_55.png,1,16.0,32.0,39.0,91.0
106_56.png,dataset/waldo/106_56.png,1,82.0,80.0,120.0,177.0
106_57.png,dataset/waldo/106_57.png,1,132.0,81.0,178.0,127.0
106_58.png,dataset/waldo/106_58.png,1,1.0,125.0,48.0,220.0
106_59.png,dataset/waldo/106_59.png,1,0.0,115.0,79.0,194.0
106_6.png,dataset/waldo/106_6.png,1,58.0,32.0,77.0,70.0
106_60.png,dataset/waldo/106_60.png,1,126.0,128.0,173.0,223.0
106_61.png,dataset/waldo/106_61.png,1,3.0,7.0,71.0,87.0
106_62.png,dataset/waldo/106_62.png,1,3.0,105.0,57.0,152.0
106_7.png,dataset/waldo/106_7.png,1,25.0,14.0,101.0,101.0
106_8.png,dataset/waldo/106_8.png,1,105.0,166.0,119.0,201.0
106_9.png,dataset/waldo/106_9.png,1,80.0,39.0,136.0,103.0
107_0.png,dataset/waldo/107_0.png,1,44.0,41.0,80.0,78.0
107_1.png,dataset/waldo/107_1.png,1,44.0,41.0,102.0,99.0
107_10.png,dataset/waldo/107_10.png,1,120.0,10.0,149.0,68.0
107_11.png,dataset/waldo/107_11.png,1,14.0,156.0,31.0,199.0
107_12.png,dataset/waldo/107_12.png,1,138.0,155.0,155.0,189.0
107_13.png,dataset/waldo/107_13.png,1,125.0,61.0,178.0,114.0
107_14.png,dataset/waldo/107_14.png,1,164.0,70.0,211.0,116.0
107_15.png,dataset/waldo/107_15.png,1,83.0,65.0,101.0,100.0
107_16.png,dataset/waldo/107_16.png,1,123.0,87.0,171.0,136.0
107_17.png,dataset/waldo/107_17.png,1,52.0,56.0,91.0,96.0
107_18.png,dataset/waldo/107_18.png,1,124.0,13.0,152.0,68.0
107_19.png,dataset/waldo/107_19.png,1,80.0,30.0,131.0,130.0
107_2.png,dataset/waldo/107_2.png,1,57.0,95.0,109.0,200.0
107_20.png,dataset/waldo/107_20.png,1,109.0,36.0,147.0,111.0
107_21.png,dataset/waldo/107_21.png,1,36.0,116.0,81.0,168.0
107_22.png,dataset/waldo/107_22.png,1,115.0,31.0,166.0,51.0
107_23.png,dataset/waldo/107_23.png,1,147.0,72.0,181.0,106.0
107_24.png,dataset/waldo/107_24.png,1,109.0,60.0,178.0,130.0
107_25.png,dataset/waldo/107_25.png,1,32.0,11.0,56.0,59.0
107_26.png,dataset/waldo/107_26.png,1,56.0,66.0,82.0,96.0
107_27.png,dataset/waldo/107_27.png,1,38.0,152.0,68.0,182.0
107_28.png,dataset/waldo/107_28.png,1,45.0,65.0,87.0,150.0
107_29.png,dataset/waldo/107_29.png,1,13.0,87.0,81.0,165.0
107_3.png,dataset/waldo/107_3.png,1,3.0,140.0,18.0,179.0
107_30.png,dataset/waldo/107_30.png,1,16.0,52.0,86.0,123.0
107_31.png,dataset/waldo/107_31.png,1,51.0,119.0,120.0,188.0
107_32.png,dataset/waldo/107_32.png,1,9.0,164.0,66.0,221.0
107_33.png,dataset/waldo/107_33.png,1,26.0,12.0,82.0,68.0
107_34.png,dataset/waldo/107_34.png,1,23.0,0.0,63.0,40.0
107_35.png,dataset/waldo/107_35.png,1,97.0,62.0,160.0,125.0
107_36.png,dataset/waldo/107_36.png,1,45.0,70.0,82.0,107.0
107_37.png,dataset/waldo/107_37.png,1,39.0,152.0,72.0,220.0
107_38.png,dataset/waldo/107_38.png,1,0.0,64.0,37.0,106.0
107_39.png,dataset/waldo/107_39.png,1,112.0,88.0,157.0,141.0
107_4.png,dataset/waldo/107_4.png,1,81.0,15.0,133.0,121.0
107_40.png,dataset/waldo/107_40.png,1,87.0,167.0,132.0,219.0
107_41.png,dataset/waldo/107_41.png,1,14.0,104.0,77.0,167.0
107_42.png,dataset/waldo/107_42.png,1,16.0,57.0,98.0,89.0
107_43.png,dataset/waldo/107_43.png,1,157.0,53.0,191.0,87.0
107_44.png,dataset/waldo/107_44.png,1,111.0,128.0,206.0,223.0
107_45.png,dataset/waldo/107_45.png,1,24.0,53.0,54.0,113.0
107_46.png,dataset/waldo/107_46.png,1,46.0,57.0,68.0,114.0
107_47.png,dataset/waldo/107_47.png,1,37.0,15.0,87.0,72.0
107_48.png,dataset/waldo/107_48.png,1,44.0,43.0,103.0,113.0
107_49.png,dataset/waldo/107_49.png,1,116.0,46.0,140.0,108.0
107_5.png,dataset/waldo/107_5.png,1,132.0,29.0,220.0,118.0
107_50.png,dataset/waldo/107_50.png,1,81.0,75.0,109.0,103.0
107_51.png,dataset/waldo/107_51.png,1,122.0,36.0,155.0,69.0
107_52.png,dataset/waldo/107_52.png,1,122.0,64.0,190.0,90.0
107_53.png,dataset/waldo/107_53.png,1,7.0,112.0,65.0,170.0
107_54.png,dataset/waldo/107_54.png,1,40.0,40.0,116.0,130.0
107_55.png,dataset/waldo/107_55.png,1,24.0,21.0,91.0,89.0
107_56.png,dataset/waldo/107_56.png,1,70.0,165.0,95.0,214.0
107_57.png,dataset/waldo/107_57.png,1,154.0,74.0,201.0,121.0
107_58.png,dataset/waldo/107_58.png,1,85.0,139.0,121.0,175.0
107_59.png,dataset/waldo/107_59.png,1,65.0,96.0,113.0,144.0
107_6.png,dataset/waldo/107_6.png,1,101.0,66.0,195.0,160.0
107_60.png,dataset/waldo/107_60.png,1,118.0,76.0,140.0,120.0
107_61.png,dataset/waldo/107_61.png,1,31.0,173.0,52.0,216.0
107_62.png,dataset/waldo/107_62.png,1,13.0,9.0,99.0,95.0
107_7.png,dataset/waldo/107_7.png,1,159.0,60.0,188.0,117.0
107_8.png,dataset/waldo/107_8.png,1,126.0,29.0,166.0,132.0
107_9.png,dataset/waldo/107_9.png,1,107.0,23.0,160.0,85.0
108_0.png,dataset/waldo/108_0.png,1,88.0,33.0,116.0,89.0
108_1.png,dataset/waldo/108_1.png,1,8.0,19.0,36.0,47.0
108_10.png,dataset/waldo/108_10.png,1,3.0,157.0,54.0,209.0
108_11.png,dataset/waldo/108_11.png,1,100.0,56.0,168.0,136.0
108_12.png,dataset/waldo/108_12.png,1,95.0,179.0,123.0,207.0
108_13.png,dataset/waldo/108_13.png,1,73.0,106.0,154.0,188.0
108_14.png,dataset/waldo/108_14.png,1,3.0,173.0,44.0,214.0
108_15.png,dataset/waldo/108_15.png,1,51.0,37.0,92.0,118.0
108_16.png,dataset/waldo/108_16.png,1,98.0,7.0,138.0,53.0
108_17.png,dataset/waldo/108_17.png,1,187.0,113.0,217.0,143.0
108_18.png,dataset/waldo/108_18.png,1,30.0,17.0,55.0,82.0
108_19.png,dataset/waldo/108_19.png,1,10.0,18.0,63.0,81.0
108_2.png,dataset/waldo/108_2.png,1,63.0,36.0,105.0,144.0
108_20.png,dataset/waldo/108_20.png,1,95.0,43.0,125.0,77.0
108_21.png,dataset/waldo/108_21.png,1,7.0,168.0,42.0,203.0
108_22.png,dataset/waldo/108_22.png,1,97.0,105.0,140.0,149.0
108_23.png,dataset/waldo/108_23.png,1,59.0,29.0,114.0,94.0
108_24.png,dataset/waldo/108_24.png,1,113.0,108.0,151.0,205.0
108_25.png,dataset/waldo/108_25.png,1,97.0,117.0,145.0,212.0
108_26.png,dataset/waldo/108_26.png,1,69.0,30.0,110.0,136.0
108_27.png,dataset/waldo/108_27.png,1,43.0,45.0,81.0,89.0
108_28.png,dataset/waldo/108_28.png,1,87.0,17.0,143.0,83.0
108_29.png,dataset/waldo/108_29.png,1,122.0,51.0,151.0,126.0
108_3.png,dataset/waldo/108_3.png,1,18.0,39.0,48.0,73.0
108_30.png,dataset/waldo/108_30.png,1,105.0,110.0,133.0,143.0
108_31.png,dataset/waldo/108_31.png,1,81.0,155.0,147.0,221.0
108_32.png,dataset/waldo/108_32.png,1,18.0,104.0,52.0,173.0
108_33.png,dataset/waldo/108_33.png,1,93.0,98.0,125.0,181.0
108_34.png,dataset/waldo/108_34.png,1,117.0,30.0,168.0,81.0
108_35.png,dataset/waldo/108_35.png,1,59.0,29.0,85.0,81.0
108_36.png,dataset/waldo/108_36.png,1,48.0,63.0,103.0,118.0
108_37.png,dataset/waldo/108_37.png,1,10.0,44.0,31.0,86.0
108_38.png,dataset/waldo/108_38.png,1,35.0,119.0,49.0,154.0
108_39.png,dataset/waldo/108_39.png,1,31.0,115.0,79.0,210.0
108_4.png,dataset/waldo/108_4.png,1,70.0,5.0,135.0,71.0
108_40.png,dataset/waldo/108_40.png,1,11.0,55.0,50.0,132.0
108_41.png,dataset/waldo/108_41.png,1,48.0,87.0,115.0,154.0
108_42.png,dataset/waldo/108_42.png,1,102.0,73.0,169.0,152.0
108_43.png,dataset/waldo/108_43.png,1,92.0,111.0,156.0,175.0
108_44.png,dataset/waldo/108_44.png,1,80.0,18.0,113.0,47.0
108_45.png,dataset/waldo/108_45.png,1,57.0,108.0,85.0,136.0
108_46.png,dataset/waldo/108_46.png,1,0.0,136.0,37.0,174.0
108_47.png,dataset/waldo/108_47.png,1,31.0,65.0,81.0,167.0
108_48.png,dataset/waldo/108_48.png,1,153.0,94.0,203.0,192.0
108_49.png,dataset/waldo/108_49.png,1,185.0,110.0,222.0,152.0
108_5.png,dataset/waldo/108_5.png,1,33.0,58.0,72.0,135.0
108_50.png,dataset/waldo/108_50.png,1,52.0,127.0,90.0,201.0
108_51.png,dataset/waldo/108_51.png,1,59.0,22.0,144.0,108.0
108_52.png,dataset/waldo/108_52.png,1,87.0,20.0,154.0,97.0
108_53.png,dataset/waldo/108_53.png,1,60.0,20.0,98.0,39.0
108_54.png,dataset/waldo/108_54.png,1,158.0,116.0,191.0,149.0
108_55.png,dataset/waldo/108_55.png,1,74.0,33.0,115.0,116.0
108_56.png,dataset/waldo/108_56.png,1,118.0,145.0,170.0,197.0
108_57.png,dataset/waldo/108_57.png,1,55.0,50.0,90.0,119.0
108_58.png,dataset/waldo/108_58.png,1,129.0,34.0,158.0,63.0
108_59.png,dataset/waldo/108_59.png,1,68.0,128.0,124.0,194.0
108_6.png,dataset/waldo/108_6.png,1,111.0,56.0,167.0,112.0
108_60.png,dataset/waldo/108_60.png,1,5.0,58.0,48.0,143.0
108_61.png,dataset/waldo/108_61.png,1,84.0,91.0,154.0,162.0
108_62.png,dataset/waldo/108_62.png,1,93.0,52.0,149.0,108.0
108_7.png,dataset/waldo/108_7.png,1,127.0,23.0,153.0,75.0
108_8.png,dataset/waldo/108_8.png,1,43.0,138.0,71.0,193.0
108_9.png,dataset/waldo/108_9.png,1,109.0,131.0,161.0,190.0
109_0.png,dataset/waldo/109_0.png,1,16.0,61.0,116.0,163.0
109_1.png,dataset/waldo/109_1.png,1,10.0,34.0,53.0,77.0
109_10.png,dataset/waldo/109_10.png,1,113.0,40.0,148.0,112.0
109_11.png,dataset/waldo/109_11.png,1,79.0,80.0,133.0,187.0
109_12.png,dataset/waldo/109_12.png,1,4.0,152.0,35.0,183.0
109_13.png,dataset/waldo/109_13.png,1,125.0,21.0,167.0,58.0
109_14.png,dataset/waldo/109_14.png,1,150.0,75.0,181.0,106.0
109_15.png,dataset/waldo/109_15.png,1,71.0,31.0,106.0,72.0
109_16.png,dataset/waldo/109_16.png,1,41.0,88.0,80.0,188.0
109_17.png,dataset/waldo/109_17.png,1,118.0,49.0,159.0,91.0
109_18.png,dataset/waldo/109_18.png,1,47.0,19.0,78.0,55.0
109_19.png,dataset/waldo/109_19.png,1,75.0,34.0,127.0,139.0
109_2.png,dataset/waldo/109_2.png,1,57.0,81.0,86.0,156.0
109_20.png,dataset/waldo/109_20.png,1,19.0,137.0,48.0,195.0
109_21.png,dataset/waldo/109_21.png,1,40.0,77.0,98.0,145.0
109_22.png,dataset/waldo/109_22.png,1,56.0,5.0,99.0,56.0
109_23.png,dataset/waldo/109_23.png,1,94.0,50.0,164.0,120.0
109_24.png,dataset/waldo/109_24.png,1,80.0,58.0,165.0,143.0
109_25.png,dataset/waldo/109_25.png,1,100.0,96.0,169.0,177.0
109_26.png,dataset/waldo/109_26.png,1,113.0,115.0,165.0,217.0
109_27.png,dataset/waldo/109_27.png,1,149.0,54.0,208.0,122.0
109_28.png,dataset/waldo/109_28.png,1,12.0,38.0,46.0,78.0
109_29.png,dataset/waldo/109_29.png,1,52.0,104.0,93.0,146.0
109_3.png,dataset/waldo/109_3.png,1,28.0,89.0,98.0,172.0
109_30.png,dataset/waldo/109_30.png,1,58.0,7.0,109.0,67.0
109_31.png,dataset/waldo/109_31.png,1,95.0,120.0,154.0,179.0
109_32.png,dataset/waldo/109_32.png,1,139.0,180.0,180.0,221.0
109_33.png,dataset/waldo/109_33.png,1,39.0,112.0,87.0,160.0
109_34.png,dataset/waldo/109_34.png,1,24.0,29.0,103.0,69.0
109_35.png,dataset/waldo/109_35.png,1,128.0,16.0,211.0,99.0
109_36.png,dataset/waldo/109_36.png,1,121.0,124.0,191.0,183.0
109_37.png,dataset/waldo/109_37.png,1,37.0,64.0,113.0,141.0
109_38.png,dataset/waldo/109_38.png,1,56.0,65.0,89.0,130.0
109_39.png,dataset/waldo/109_39.png,1,39.0,41.0,70.0,77.0
109_4.png,dataset/waldo/109_4.png,1,44.0,28.0,87.0,116.0
109_40.png,dataset/waldo/109_40.png,1,25.0,176.0,65.0,222.0
109_41.png,dataset/waldo/109_41.png,1,129.0,86.0,200.0,156.0
109_42.png,dataset/waldo/109_42.png,1,126.0,5.0,167.0,47.0
109_43.png,dataset/waldo/109_43.png,1,24.0,158.0,71.0,213.0
109_44.png,dataset/waldo/109_44.png,1,132.0,107.0,217.0,192.0
109_45.png,dataset/waldo/109_45.png,1,115.0,85.0,132.0,129.0
109_46.png,dataset/waldo/109_46.png,1,80.0,140.0,124.0,184.0
109_47.png,dataset/waldo/109_47.png,1,8.0,8.0,58.0,67.0
109_48.png,dataset/waldo/109_48.png,1,122.0,69.0,165.0,120.0
109_49.png,dataset/waldo/109_49.png,1,86.0,28.0,127.0,111.0
109_5.png,dataset/waldo/109_5.png,1,110.0,3.0,160.0,105.0
109_50.png,dataset/waldo/109_50.png,1,94.0,163.0,128.0,203.0
109_51.png,dataset/waldo/109_51.png,1,109.0,6.0,180.0,77.0
109_52.png,dataset/waldo/109_52.png,1,31.0,106.0,60.0,135.0
109_53.png,dataset/waldo/109_53.png,1,21.0,141.0,57.0,182.0
109_54.png,dataset/waldo/109_54.png,1,80.0,28.0,189.0,137.0
109_55.png,dataset/waldo/109_55.png,1,110.0,5.0,201.0,97.0
109_56.png,dataset/waldo/109_56.png,1,95.0,85.0,167.0,157.0
109_57.png,dataset/waldo/109_57.png,1,105.0,2.0,174.0,81.0
109_58.png,dataset/waldo/109_58.png,1,115.0,76.0,183.0,144.0
109_59.png,dataset/waldo/109_59.png,1,93.0,48.0,152.0,108.0
109_6.png,dataset/waldo/109_6.png,1,136.0,140.0,178.0,188.0
109_60.png,dataset/waldo/109_60.png,1,61.0,72.0,105.0,162.0
109_61.png,dataset/waldo/109_61.png,1,139.0,28.0,191.0,79.0
109_62.png,dataset/waldo/109_62.png,1,75.0,160.0,113.0,198.0
109_7.png,dataset/waldo/109_7.png,1,91.0,60.0,150.0,128.0
109_8.png,dataset/waldo/109_8.png,1,54.0,12.0,85.0,91.0
109_9.png,dataset/waldo/109_9.png,1,56.0,111.0,102.0,205.0
10_0.png,dataset/waldo/10_0.png,1,30.0,162.0,66.0,204.0
10_1.png,dataset/waldo/10_1.png,1,48.0,24.0,81.0,57.0
10_10.png,dataset/waldo/10_10.png,1,136.0,11.0,171.0,102.0
10_11.png,dataset/waldo/10_11.png,1,105.0,71.0,180.0,109.0
10_12.png,dataset/waldo/10_12.png,1,22.0,85.0,101.0,124.0
10_13.png,dataset/waldo/10_13.png,1,81.0,99.0,139.0,157.0
10_14.png,dataset/waldo/10_14.png,1,2.0,79.0,72.0,149.0
10_15.png,dataset/waldo/10_15.png,1,64.0,107.0,105.0,190.0
10_16.png,dataset/waldo/10_16.png,1,170.0,86.0,187.0,131.0
10_17.png,dataset/waldo/10_17.png,1,88.0,30.0,153.0,107.0
10_18.png,dataset/waldo/10_18.png,1,17.0,150.0,64.0,205.0
10_19.png,dataset/waldo/10_19.png,1,69.0,125.0,102.0,193.0
10_2.png,dataset/waldo/10_2.png,1,127.0,113.0,172.0,166.0
10_20.png,dataset/waldo/10_20.png,1,29.0,83.0,87.0,151.0
10_21.png,dataset/waldo/10_21.png,1,118.0,20.0,186.0,88.0
10_22.png,dataset/waldo/10_22.png,1,88.0,159.0,127.0,198.0
10_23.png,dataset/waldo/10_23.png,1,141.0,7.0,181.0,47.0
10_24.png,dataset/waldo/10_24.png,1,54.0,131.0,109.0,186.0
10_25.png,dataset/waldo/10_25.png,1,164.0,64.0,201.0,159.0
10_26.png,dataset/waldo/10_26.png,1,102.0,60.0,131.0,89.0
10_27.png,dataset/waldo/10_27.png,1,51.0,125.0,83.0,190.0
10_28.png,dataset/waldo/10_28.png,1,37.0,96.0,90.0,200.0
10_29.png,dataset/waldo/10_29.png,1,178.0,101.0,210.0,183.0
10_3.png,dataset/waldo/10_3.png,1,15.0,4.0,72.0,69.0
10_30.png,dataset/waldo/10_30.png,1,93.0,133.0,150.0,200.0
10_31.png,dataset/waldo/10_31.png,1,75.0,77.0,147.0,150.0
10_32.png,dataset/waldo/10_32.png,1,67.0,75.0,147.0,116.0
10_33.png,dataset/waldo/10_33.png,1,111.0,44.0,167.0,100.0
10_34.png,dataset/waldo/10_34.png,1,23.0,119.0,65.0,202.0
10_35.png,dataset/waldo/10_35.png,1,37.0,156.0,105.0,223.0
10_36.png,dataset/waldo/10_36.png,1,16.0,125.0,54.0,222.0
10_37.png,dataset/waldo/10_37.png,1,41.0,66.0,81.0,144.0
10_38.png,dataset/waldo/10_38.png,1,56.0,146.0,78.0,190.0
10_39.png,dataset/waldo/10_39.png,1,111.0,29.0,159.0,86.0
10_4.png,dataset/waldo/10_4.png,1,127.0,137.0,202.0,213.0
10_40.png,dataset/waldo/10_40.png,1,114.0,130.0,126.0,161.0
10_41.png,dataset/waldo/10_41.png,1,118.0,57.0,135.0,100.0
10_42.png,dataset/waldo/10_42.png,1,163.0,91.0,221.0,120.0
10_43.png,dataset/waldo/10_43.png,1,6.0,15.0,54.0,72.0
10_44.png,dataset/waldo/10_44.png,1,129.0,90.0,185.0,146.0
10_45.png,dataset/waldo/10_45.png,1,111.0,132.0,142.0,211.0
